,music_id,chroma_0_mean,chroma_0_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_centroid_mean,chroma_flux_mean,chroma_max,chroma_min,chroma_spread_mean,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,onset_rate,spectral_centroid_mean,spectral_decrease_mean,spectral_flux_mean,spectral_rolloff_mean,spectral_spread_mean,zcr_mean,zcr_std,category
73,73,162.12693786621094,424.8075256347656,531.7549438476561,1131.4139404296875,355.5409851074219,1632.6956787109375,285.447509765625,516.7286987304689,529.8828735351561,1237.1461181640625,338.4742736816406,534.8762817382811,389.5339660644531,914.6514282226562,617.2109375,1740.53466796875,1258.2935791015625,4338.18212890625,831.8762817382812,2085.137939453125,685.010498046875,1223.43017578125,1057.115234375,2392.87548828125,5.946955404560456,1751.40185546875,38705.984375,14.016711235046387,4.771316218019,-0.13395798206329346,0.7654100060462952,0.004666685592383146,0.9162121415138244,-0.08811771124601364,0.9508817195892334,-0.4294782876968384,0.6782168745994568,-0.4352538287639618,0.9569000601768494,-0.3175431787967682,0.6277172565460205,2.1376938819885254,0.8165795803070068,1.9492856264114382,0.8754562735557556,0.9382207989692688,0.7931701540946959,0.5139907598495483,0.8788580894470215,-0.17974485456943512,0.8459418416023254,-0.0557948537170887,0.6779874563217163,3.731674811195024,7.324193854987457,-0.429059101370136,1.2114300727844238,429.8245614035088,208.98144553358193,97.87753389378435,67.34123514567231,1
74,74,267.4580078125,644.3128051757812,443.0082702636719,1298.6195068359375,473.3455505371094,1165.83984375,163.86949157714844,292.82489013671875,362.9790344238281,1164.5198974609375,318.99853515625,859.3347778320312,136.83807373046878,359.0445556640625,104.46696472167969,279.27597045898443,107.06206512451172,247.97186279296875,174.61138916015625,582.1156005859375,169.85076904296875,446.6912841796875,178.12554931640625,425.7874755859375,5.828618385695593,905.7100219726562,17252.384765625,10.401424407958984,10.120207849548773,-0.5363430380821228,0.9652380943298341,-0.462008386850357,0.9357751607894896,-0.06534423679113388,0.8180565834045409,-0.06726613640785217,0.8504830002784729,-0.15563541650772095,1.4945735931396484,0.2060568630695343,0.9056501984596252,0.8526377081871033,0.6836283802986145,0.9348137974739076,0.6151188611984253,0.3808075189590454,0.7527531981468201,0.21123039722442627,0.6772318482398987,-0.2181185483932495,0.6785826086997986,-0.4119467437267304,0.9696013331413268,2.9320302087960908,4.84385857473746,-0.5524383047256689,0.6610509753227234,472.8070175438596,101.72412891823319,58.0588775247763,48.33477645037903,0
75,75,522.4330444335939,811.1279296875,605.4392700195312,763.8275146484375,383.7776794433594,456.614013671875,411.9120178222656,505.0562744140625,625.0585327148438,993.0009765625,511.10247802734375,661.857666015625,281.2425537109375,283.5588684082031,403.1452941894531,658.5933837890625,478.379638671875,664.8575439453125,733.2816772460938,1294.5792236328125,608.6620483398438,916.3595581054688,673.7771606445312,1289.3671875,5.6113746231283725,1425.556640625,11876.4521484375,5.151650905609131,9.598553144597618,-0.3879467844963074,0.6376103758811951,-0.1700768917798996,0.5131099820137024,-0.14435173571109772,0.4835205078125,-0.17681299149990082,0.5111923813819885,-0.2106045037508011,0.591391384601593,-0.01505786366760731,0.5085797309875488,-1.1937298774719238,0.4708870351314545,1.3861799240112305,0.4631489515304565,-0.1699410229921341,0.5367342233657837,0.3932771384716034,0.6049869656562805,-0.12316927313804625,0.6566627621650696,-0.2097344547510147,0.6676241159439087,6.397156819191471,23.595051211389762,-0.10820097023327532,1.4175004959106443,945.6140350877192,442.5311205378444,143.27559520459292,59.25342458482519,0
76,76,350.7304382324219,338.6679992675781,301.4008483886719,338.8150329589844,357.3553161621094,365.8784484863281,395.7532043457031,570.6781616210938,403.850830078125,525.907470703125,365.44091796875,360.6578063964844,428.2440185546875,480.15118408203125,426.46392822265625,424.5335998535156,466.5784606933594,478.4642028808594,397.03228759765625,425.4566345214844,324.107421875,459.12542724609375,310.9111328125,415.9411926269531,5.289996849687147,1254.36376953125,8187.578125,4.190966606140137,10.48977243480111,-0.05768074095249176,0.5379015207290649,0.3073241710662842,0.4954617917537689,0.3251006901264191,0.4907633364200592,-0.07005885988473892,0.4507552087306976,0.23005713522434235,0.9930381178855896,-0.15237130224704742,1.0095510482788086,0.8002494573593141,0.6779241561889648,1.0472297668457031,0.621740460395813,0.1808398813009262,0.5722427368164062,0.3708304464817047,0.5500917434692383,-0.11302488297224045,0.5472139120101929,-0.3159221708774567,0.4541601836681366,8.399949206656348,37.713791391735796,0.005469215195980532,1.8687679767608645,1139.0350877192982,3026.911133146419,219.45107220293357,117.43638199568872,2
77,77,292.3498229980469,506.7737731933594,322.8536682128906,720.4265747070312,248.2252960205078,331.44329833984375,288.2855529785156,491.0987854003906,417.96185302734375,628.100341796875,370.5136413574219,425.7816467285156,490.89501953125,965.7920532226562,358.590576171875,631.1588745117188,274.42730712890625,497.8910217285156,423.850341796875,902.8052978515624,368.7247619628906,613.3953857421875,458.03857421875,1116.947998046875,5.278971451636948,990.447265625,13348.2041015625,20.036544799804688,9.379973141416023,-0.21136474609375,0.6431236267089844,-0.06474626064300537,0.8601343631744385,-0.2448031306266785,0.953364372253418,-0.07533196359872818,0.8384832739830017,-0.13623465597629547,1.2972211837768557,-0.3435472249984741,0.7325376868247986,-1.1333143711090088,0.638891875743866,0.8416329622268677,0.5764126777648926,0.026932429522275925,0.5624477863311768,0.38858625292778015,0.5871198177337646,-0.3519018888473511,0.6517155170440674,-0.036949194967746735,0.6457797884941101,3.698356286095069,7.194753537004582,-0.5124324546157327,1.1919552087783811,429.8245614035088,389.0440420575442,104.67486533507959,88.0523215197754,3
78,78,285.6767578125,501.3122253417969,316.0333557128906,712.68017578125,242.3560943603516,327.85009765625,281.3592529296875,485.708984375,409.4419860839844,621.2445068359375,362.3957824707031,421.1344909667969,481.4408264160156,955.3140869140624,350.5931701660156,624.3860473632812,267.35025024414057,492.5358276367188,415.2614440917969,893.114990234375,360.8983154296875,606.820068359375,449.4874267578125,1104.95458984375,5.276960572916152,979.820068359375,13201.875,16.552486419677734,9.347442774883458,-0.2322074770927429,0.6429299712181091,-0.04847211390733719,0.8630037903785706,-0.2559398412704468,0.9537335634231568,-0.0704713761806488,0.8389378190040588,-0.13538458943367004,1.270355463027954,-0.3478988707065582,0.7386911511421204,-1.2337201833724976,0.637083888053894,0.9172646403312684,0.5753823518753052,-0.029404690489172932,0.5633809566497803,0.4318266212940216,0.588959813117981,-0.3857124149799347,0.6519888043403625,-0.010466502979397774,0.6465072631835938,3.6650377609951135,8.050436491818424,-0.4865617896108472,1.1742790937423706,580.2631578947368,411.39282638197443,103.78165395561639,88.22556447186254,3
79,79,298.5238952636719,505.2232971191406,165.64129638671875,219.3472442626953,205.93218994140625,222.2196044921875,246.0146026611328,280.76480102539057,307.1374816894531,467.6687316894531,407.9481201171875,482.2437438964844,667.8607177734375,979.5065307617188,356.92724609375,403.19903564453125,191.0747985839844,240.9400329589844,206.8186798095703,341.4001159667969,190.64768981933597,303.7248840332031,189.995849609375,302.8924560546875,4.845312161852254,582.36669921875,8193.287109375,32.748836517333984,8.550242782496158,-0.26735007762908936,0.9324710369110109,0.06552697718143463,0.7971427440643309,0.01748417690396309,0.7371520400047302,0.2798016667366028,0.9710647463798524,0.15552634000778198,1.407160758972168,0.04905799776315689,0.8193513751029968,1.038171648979187,0.5911371111869812,1.6978622674942017,0.5521795749664307,0.5339094996452332,0.7832844853401184,0.36311328411102295,0.7052821516990662,0.14384599030017853,0.6506007313728333,-0.21426743268966675,0.8543345332145691,3.9649044868947136,2.2889530044177064,-0.6043199490732633,0.720330536365509,42.982456140350884,70.00673121702424,65.88783230530728,40.19780126098083,3
80,80,304.68536376953125,725.463623046875,259.8109741210937,430.9642028808594,254.5216522216797,439.83251953125,306.1139831542969,640.6071166992188,269.8487548828125,558.3578491210939,410.0509338378906,1442.171630859375,342.7961730957031,1024.7578125,183.7856903076172,416.2402648925781,163.01341247558594,378.6724243164063,186.0939178466797,299.9823913574219,218.02777099609372,313.8399353027344,234.15472412109372,385.1964416503906,5.545183230814227,825.2744140625,14730.4892578125,9.658831596374512,9.945769909024746,-0.04877933487296104,0.3981657922267914,-0.1227598711848259,0.4232114255428314,-0.05422548949718475,0.44545719027519226,0.24220553040504456,0.4130667746067047,-0.10386190563440324,0.9851222634315492,0.12758585810661316,0.6106870174407959,0.2908436357975006,0.4975411891937256,1.6103127002716064,0.4633873105049133,0.21439838409423828,0.5262936949729919,1.117958426475525,0.458210676908493,0.3438147604465485,0.4529071152210236,0.08687236160039903,0.4224832057952881,3.498445135495336,5.007339446465667,-0.5255695852088981,0.955073058605194,300.8771929824561,225.07544693477863,69.4274762042571,68.56299406880947,3
81,81,119.51715087890624,312.94024658203125,333.0475158691406,721.2728271484375,168.33297729492188,305.6771545410156,125.98114776611328,259.35125732421875,344.3572082519531,891.6928100585938,450.5652160644531,1783.6380615234375,174.61634826660156,524.823486328125,136.37991333007812,196.4346008300781,186.1694641113281,459.7213745117188,156.84336853027344,263.0718994140625,198.966796875,371.8276977539063,199.47933959960938,359.3695983886719,5.7568154158637155,938.740966796875,35960.109375,13.774511337280273,7.028868549570085,0.04077054187655449,0.9702430367469788,0.11086753010749817,0.7419367432594299,-0.09936412423849106,0.673676609992981,0.12994080781936646,0.6339452266693115,0.0059000710025429726,1.1615045070648191,-0.0304156132042408,1.0784672498703003,-0.649590790271759,0.905429482460022,1.4334847927093506,1.0347394943237305,-0.17908602952957153,0.7591764330863953,0.04357973858714104,1.1130591630935671,-0.08997606486082077,1.0248394012451172,0.3867711424827576,0.94268536567688,2.232341181697024,4.7794029602960615,-0.5809116669248113,0.7512063980102539,365.3508771929824,142.1587889526806,68.54748366569606,64.2179342292151,0
82,82,565.7728881835938,465.5848693847656,460.0212707519531,439.751220703125,495.5079345703125,457.0108947753906,487.5999755859375,435.99456787109375,526.5016479492189,505.2457275390625,442.4447021484375,460.7111206054688,510.3551940917969,480.01019287109375,567.9149169921875,506.8821105957031,479.8047790527344,413.9695129394531,653.317138671875,702.8126220703125,590.8855590820312,606.39453125,651.459228515625,641.2220458984375,5.56346758201674,1288.9293212890625,5797.09814453125,19.504825592041016,11.173865354355776,0.3603314459323883,0.4420830011367798,0.318844735622406,0.4526270627975464,0.22040696442127228,0.4636803269386292,0.0013992385938763616,0.5662229657173157,-0.047614704817533486,0.8943665623664856,-0.09751341491937636,0.7513232231140137,0.18964965641498568,0.6316959857940674,0.5791839361190796,0.5759218335151672,0.21523837745189667,0.4540455937385559,0.2260566055774689,0.4886706471443176,-0.022274628281593326,0.4964121580123901,0.1911911964416504,0.4932738244533539,9.229231452687694,60.659209610378454,0.029920003843829587,2.7372851371765137,2600.438596491228,7599.985457918687,428.99088225730964,196.62019673070284,2
83,83,233.8443298339844,243.5662078857422,293.44769287109375,319.5857849121094,331.632080078125,442.1504211425781,227.93038940429688,328.62811279296875,301.2089538574219,347.15625,327.8815002441406,327.0632629394531,471.8452758789063,504.9078063964844,259.86871337890625,310.56488037109375,329.34716796875,451.96490478515625,421.5970458984375,521.5466918945311,416.8288269042969,431.049072265625,653.4854125976562,826.0215454101562,5.97841710067744,886.8054809570312,7316.56103515625,8.635030746459961,9.767232693843043,0.3533165752887726,0.5888910889625549,0.07324453443288803,0.6160096526145935,-0.2994964718818665,0.6725085377693176,-0.4043153822422028,0.7512425184249878,-0.13351035118103027,1.25239896774292,-0.18325497210025787,1.0618640184402466,-0.13131919503211975,0.812286376953125,1.0871782302856443,0.6712442636489868,-0.9300013184547424,0.6476779580116272,0.407159686088562,0.7098214626312256,-0.057088505476713174,0.5789408087730408,0.4565236270427704,0.546575129032135,4.731230564193692,34.03183557007405,-0.049122370883346304,1.609912633895874,1310.9649122807014,2280.591217529138,215.91036197781224,89.61688842893753,2
84,84,832.9569091796875,2140.568115234375,287.5845642089844,281.7953796386719,405.46722412109375,754.076904296875,1061.35986328125,2263.89453125,2502.509033203125,6418.287109375,1511.6168212890625,3109.064208984375,1199.9462890625,2618.626953125,653.0078125,1048.27490234375,416.1849365234375,628.7532348632812,421.8987731933594,1001.0037841796876,395.2243957519531,711.3153686523438,462.3712158203125,760.7643432617188,4.913901185523046,2480.15966796875,28161.671875,1.2928082942962646,6.46573472576108,-0.06518344581127168,0.5757937431335449,0.2076794058084488,0.6158987879753113,0.08998697996139526,0.750274121761322,0.4485754370689392,0.641308605670929,0.16072431206703186,1.1578515768051147,0.08959086984395981,0.8794917464256287,0.31706735491752625,0.8976432085037231,2.0013773441314697,0.6530112028121948,-0.47793048620224,0.8519859910011292,0.11241044849157332,0.6530634164810181,0.22351810336112976,0.6273126006126404,-0.5157133936882019,0.5755875706672668,6.230564193691692,38.78062751518674,-0.0131977759861868,2.139455556869507,1740.7894736842104,1941.791036234917,257.91321367850577,171.2575923797905,3
85,85,447.5300598144531,612.6189575195312,426.2310485839844,458.19659423828125,456.8662414550781,568.616943359375,442.6021728515625,514.0527954101561,598.6107788085938,778.0453491210938,539.0599975585939,582.4627685546875,570.26025390625,795.0803833007812,608.8068237304688,949.2317504882812,570.0223388671875,628.2823486328125,693.7987670898438,803.6430053710938,515.5043334960939,532.1018676757811,484.26953125,521.5997314453125,5.498829818231513,1582.0592041015625,8699.3447265625,3.933637142181397,9.967912462851084,0.11654368042945862,0.4851383864879608,-0.01856664754450321,0.5132602453231812,0.16814090311527252,0.4869973957538605,-0.18392729759216309,0.4612713158130646,0.05881142616271973,1.14026141166687,-0.06125988438725472,1.2233041524887085,0.5121719837188721,0.751204788684845,1.7586047649383545,0.6604385375976562,0.2829226553440094,0.7102941870689392,0.2407998293638229,0.6178743839263916,-0.13559097051620486,0.5488182902336121,0.11567684262990953,0.5510821938514711,8.029764549089293,32.626707520322626,-0.06236694732885713,2.3321335315704346,1203.5087719298244,2121.744322262592,234.22551155987838,93.0879609621547,1
86,86,668.8553466796875,2249.3037109375,171.46478271484375,319.25970458984375,671.7362670898438,1556.4658203125,194.9382476806641,816.5978393554688,71.61251831054688,116.80341339111328,221.18310546875,436.1983947753906,480.3062744140625,1413.474609375,150.1998291015625,374.3268432617188,132.96865844726562,230.86268615722656,149.36233520507812,281.749755859375,96.4268035888672,141.7770233154297,99.04689025878906,161.51123046875,5.883662333086223,931.832763671875,24784.49609375,1.0543235540390017,13.350907100771686,0.1689983606338501,1.2022846937179563,-0.07277937233448029,1.0838347673416138,-0.06834333389997482,0.8888445496559143,-0.12580528855323792,0.9217808246612548,-0.13161256909370422,1.0456573963165283,-0.051719747483730316,1.0957874059677124,-0.941233456134796,0.7778714895248413,0.8210663795471191,0.7777541875839233,-0.8572219014167786,0.8589400053024292,-0.36494219303131104,1.1890833377838137,-0.4102707803249359,1.192897081375122,-0.030480746179819107,1.26411235332489,1.7325633051976899,15.060032119681035,-0.3602862095423631,0.8596256971359253,1010.0877192982457,465.49636631373335,97.51315842939356,81.83818922782314,0
87,87,92.17127227783205,201.8474273681641,186.16189575195312,498.7828369140625,136.28485107421878,360.6851196289063,67.38950347900389,143.5620880126953,69.17003631591797,144.10830688476562,151.9703826904297,427.3184509277344,116.85953521728516,319.77239990234375,98.58692932128906,212.99978637695312,91.9062728881836,205.2379150390625,93.88152313232422,186.06967163085938,142.94419860839844,384.4854736328125,161.96266174316406,418.95166015625,5.9688694613205255,732.7334594726562,8930.81640625,1.9415327310562132,9.411169998272381,0.03678368777036667,0.5726852416992188,0.10435166209936142,0.6490519046783447,0.2637780010700226,0.5569499135017395,0.2313612252473831,0.5913838148117065,0.19549937546253204,1.2866355180740356,0.20294448733329773,0.5514660477638245,0.6497781276702881,0.5302723646163939,1.282810926437378,0.5167622566223145,0.2994995415210724,0.5402432680130005,0.3373993039131165,0.481936901807785,-0.01053676661103964,0.5469115376472473,-0.04022842273116112,0.4846453964710236,2.9653487338960463,10.111271346664989,-0.4283304355732716,0.6322477459907532,623.2456140350878,668.9457760576331,66.4167870673439,53.48845474720814,3
88,88,610.3139038085938,718.0301513671875,488.7265930175781,685.402099609375,552.01318359375,677.7750854492188,425.6470642089844,518.1932983398439,475.8223876953125,887.3594970703125,437.5751647949219,446.0223693847656,1279.19580078125,1561.862548828125,679.6235961914062,779.96337890625,346.1564025878906,450.4615173339844,716.9391479492188,1634.44580078125,631.178466796875,885.5226440429688,1087.9215087890623,1906.97509765625,5.655488425248513,1455.18798828125,17774.94140625,2.381332874298096,9.64748109865083,0.15618272125720978,0.6486742496490479,0.10273203998804092,0.6308130621910095,-0.13357771933078766,0.5845932960510254,0.0026901315432041888,0.6353217959403992,0.041795294731855386,0.8080856800079346,0.050685375928878784,0.5698432922363281,-2.365931749343872,0.5467378497123718,0.913420021533966,0.5250404477119446,-0.26134660840034485,0.5266343951225281,0.17537279427051544,0.5499402284622192,-0.45435830950737,0.5874490737915039,-0.1798613965511322,0.5893846154212952,5.465744833353243,37.78655620029267,-0.05978900484926911,1.4723193645477295,1590.3508771929826,787.3198861843484,224.829003768936,115.7807018811493,0
89,89,313.0733642578125,694.4788818359375,300.99774169921875,504.0774230957031,236.23370361328125,292.1763000488281,236.3555908203125,336.5716857910156,577.4137573242188,1363.812255859375,690.8743286132812,1657.9359130859375,359.16778564453125,631.31689453125,296.0019226074219,581.5315551757812,290.9380187988281,453.046142578125,412.76470947265625,835.3846435546875,224.2044219970703,352.4525451660156,252.88722229003903,342.9367980957031,5.190406463688753,1031.8875732421877,23685.869140625,1.0606080293655396,8.767038337009588,-0.5796316266059875,1.101991891860962,0.4949644207954407,0.8212799429893494,0.17511926591396332,0.7512861490249634,0.3540967702865601,0.7136387228965759,-0.1408158391714096,1.154016137123108,0.2484674453735352,0.6250242590904236,-0.3601510226726532,0.7242560386657715,2.102927923202514,0.7617204785346985,-0.8210895657539368,0.9459734559059144,0.8553658723831177,0.7688557505607605,0.3562648594379425,1.0665460824966428,0.0994451865553856,0.948476791381836,4.564637938693914,38.991508242912175,-0.14012885457527066,1.6143876314163208,2514.4736842105262,2208.7117664571892,213.4996558787069,186.56673296432444,3
90,90,208.4309234619141,340.6504211425781,382.3781433105469,909.9571533203124,187.20135498046875,334.400390625,178.9571075439453,322.3041076660156,157.17491149902344,221.5089263916016,192.51052856445312,325.8849792480469,110.0070571899414,143.45794677734375,148.05245971679688,249.2193298339844,123.40074157714844,190.1702423095703,340.9029541015625,576.5888671875,488.9346618652344,938.2103881835938,311.1170654296875,497.8284606933594,6.1604581393708635,647.0432739257812,12905.6337890625,0.7742236256599426,8.968458562233831,-0.26441052556037903,0.5896293520927429,-0.28737136721611023,0.6397136449813843,-0.5823267698287964,0.616008460521698,-0.4365682005882263,0.606993556022644,-0.4763405919075012,0.6505872011184692,-0.06718866527080536,0.5221736431121826,-1.4631038904190063,0.4555337727069855,1.3066712617874146,0.4402457773685455,-0.21245738863945007,0.4666052162647247,0.4363602101802826,0.5047447681427002,-0.3533242642879486,0.586277186870575,-0.2127017825841904,0.5319883823394775,1.9324744557974236,26.73511254681741,-0.08456246030061078,0.632966160774231,1117.5438596491229,764.2480083544009,101.85856739956405,70.48660942648047,0
91,91,415.8546142578125,536.1477661132811,413.4215087890625,463.9084777832031,398.16351318359375,484.2680969238281,351.8774719238281,416.7983703613281,450.74517822265625,529.7159423828125,381.5316467285156,475.7032165527344,343.85418701171875,431.7946472167969,344.039794921875,461.896728515625,325.3930358886719,415.6327209472656,377.8861999511719,455.50091552734375,341.8503112792969,420.17626953125,394.34613037109375,469.8768310546875,5.52717740898995,1236.7509765625,5178.88720703125,7.935621738433838,11.64379949520039,0.04386354237794876,0.5103325843811035,-0.03565405309200287,0.5182802081108093,0.04063650593161583,0.4879515171051026,0.0799553245306015,0.5028903484344482,-0.07977106422185898,0.9145001769065856,0.18364137411117554,0.9901789426803588,-0.9618899822235109,0.6851699352264404,1.074209690093994,0.6352375149726868,0.18708764016628265,0.5903812646865845,-0.1338259130716324,0.6024540662765503,0.18321464955806727,0.4885912835597992,0.20080061256885529,0.5249843001365662,7.033290803986068,49.694321093909295,-0.19372844716381687,2.0885910987854004,2299.561403508772,3508.6192178246392,300.5348870252353,133.82462014694204,2
92,92,128.13360595703122,314.405029296875,123.40074157714844,438.2685241699219,162.00135803222656,690.871826171875,232.29275512695312,507.8837585449219,432.9014892578125,1244.4693603515625,505.359619140625,1560.2547607421875,372.839111328125,1029.2940673828123,125.3717269897461,430.3760070800781,205.19972229003903,1386.601806640625,225.58030700683597,1042.5413818359377,142.30201721191406,387.7550354003906,90.08231353759766,184.22393798828125,5.145070041351541,1091.043212890625,22910.77734375,0.9439710378646852,6.1898055688308515,0.16214343905448916,0.6463809013366699,0.18303482234478,0.7200588583946228,-0.06643053889274597,0.7918387055397034,-0.2998581826686859,0.8365554809570312,-0.6501674056053162,0.9238816499710084,-0.6763046383857727,0.6384656429290771,0.2979831099510193,0.5814785957336426,1.5280915498733518,0.7747528553009033,0.2949847877025604,0.5787217020988464,0.4976782202720642,0.5544745326042175,-0.4043105244636536,0.5098964571952821,0.1350298672914505,0.5906684398651123,1.7992003553976013,13.715922094794966,-0.293209632741252,0.7682274580001831,472.8070175438596,286.6148078531812,62.87380655029173,49.77350131844217,0
93,93,571.0568237304688,894.4510498046875,741.8336181640625,1241.8614501953125,608.7315673828125,824.4156494140625,476.92779541015625,599.4321899414062,579.3063354492188,964.3533325195312,571.02587890625,1217.4376220703125,753.5305786132812,1703.594482421875,879.3147583007812,1770.8065185546875,493.5605163574219,771.0594482421875,453.0535583496094,681.118896484375,493.5331726074219,777.5952758789062,599.1470336914062,896.59423828125,5.517060276890281,1794.3282470703125,22966.45703125,1.0073353052139282,9.55745208190566,0.09162777662277223,0.6037614941596985,-0.10239706933498384,0.6717453002929688,0.8736705183982849,0.4864355623722077,-0.015729162842035294,0.5372363924980164,0.07635459303855896,1.0823348760604858,0.2416733056306839,1.1413240432739258,0.5831168293952942,0.8997678756713867,2.0041191577911377,0.6625943779945374,-0.11425161361694335,0.77378249168396,1.1782679557800293,0.6848700046539307,0.0353817380964756,0.6206045150756836,-0.18393883109092712,0.6552748680114746,7.263438471790316,20.244460067686468,-0.08068063299238136,2.1655931472778316,687.719298245614,1080.1460252899524,157.83081168507488,88.97185032969892,1
94,94,346.4854431152344,422.0816345214844,512.8526611328125,633.2921752929688,389.0213317871094,432.4031677246094,390.8240966796875,480.6744079589844,457.9781494140625,627.904296875,635.5591430664062,848.0078735351562,690.234619140625,1083.024169921875,773.3856201171875,1283.1365966796875,716.4814453125,1088.63720703125,534.6343994140625,787.31201171875,482.3280029296875,722.7124633789062,449.789794921875,610.5481567382812,5.661619578070044,2147.2578125,10462.2939453125,3.21644926071167,9.106587245103693,0.2154425829648972,0.4680200219154358,0.4148164391517639,0.4873464405536652,0.1574188619852066,0.515949547290802,0.1930941939353943,0.4659171104431152,-0.07885406166315079,0.9305501580238342,-0.08981630206108092,0.8063536286354065,0.0890556052327156,0.6929773092269897,0.6140817403793335,0.5473975539207458,0.4353349208831787,0.5349612236022949,0.4144508838653565,0.5825586915016174,0.5041620731353761,0.4955187439918518,-0.21441154181957245,0.5758188962936401,7.596623722789872,69.55676506875633,0.015037772045496368,3.3962533473968506,1525.877192982456,7040.842228833321,373.08678075437865,226.8048360968188,2
95,95,1409.6968994140625,1575.2655029296875,1248.692138671875,1147.7943115234375,1222.508056640625,1210.406005859375,1112.7564697265623,1159.083251953125,1121.4375,1043.32470703125,1278.5875244140625,1455.6572265625,1341.2542724609375,1376.085693359375,1495.0384521484375,1645.4154052734375,1055.15234375,955.8428344726562,1492.8785400390625,1563.465087890625,1612.7432861328125,1764.561279296875,1311.309326171875,1163.0477294921875,5.578752117493527,3366.998291015625,20917.916015625,20.653562545776367,11.082739611316345,0.6162461638450623,0.4402115643024445,0.10755805671215056,0.5112227201461792,0.042217172682285316,0.5242067575454712,0.30161720514297485,0.5765523910522461,-0.006366770714521408,0.9954619407653807,0.13063770532608032,0.9598684310913086,-0.5843654870986938,0.6827874183654785,1.3300540447235107,0.7224242091178894,-0.5751851201057434,0.6065226793289185,0.3763057291507721,0.5365376472473145,0.3128484487533569,0.5254004597663879,-0.1448976695537567,0.4700321853160858,11.092346388789077,52.770327497432305,0.025044599012367774,6.4913530349731445,2428.5087719298244,3695.702935107492,539.5607899504572,231.12857721649368,2
96,96,592.3240966796875,788.0322265625,533.7697143554689,664.6904907226562,523.1533203125,691.9262084960938,567.1998901367188,655.9473876953125,574.6875610351562,668.7777709960938,568.9227294921875,731.21337890625,694.0953979492188,845.9312744140625,630.7359008789062,875.0611572265625,559.1741333007811,703.5819091796875,558.6554565429689,618.238037109375,491.5477600097656,485.1115112304688,591.0737915039062,620.5744018554688,5.453131342976318,1870.0169677734373,10243.4111328125,1.668323636054993,10.952663356995883,0.2231886237859726,0.4787566363811493,0.06195895746350288,0.5913239121437073,0.05872166156768799,0.4711001217365265,0.09085721522569656,0.4743704497814178,-0.06169117614626885,1.182244062423706,0.11990394443273544,1.050942063331604,-0.1803310215473175,0.7486944198608398,0.7865964770317078,0.7064999938011169,-0.010905290022492407,0.5626908540725708,0.5433489084243774,0.5177855491638184,0.1670064926147461,0.5164979100227356,0.2189437448978424,0.5390840172767639,9.566608818691948,51.665560911312426,0.010151641805202808,3.2050344944000244,2127.6315789473683,3683.816634687682,328.4652571366095,193.4336174006113,2
97,97,454.2559814453125,991.0433349609376,475.94952392578125,1301.050537109375,290.5762634277344,499.1929931640625,360.5058898925781,775.8590087890625,258.5133056640625,488.6108703613281,277.7138671875,503.4288940429688,500.5312194824219,740.185791015625,741.3850708007812,1458.5789794921875,379.4013671875,616.3526000976562,434.58526611328125,983.1289672851562,239.50889587402344,427.2314453125,268.15115356445307,453.7309265136719,5.232199114053093,1222.7852783203125,18215.2421875,1.246421456336975,8.455267265993657,-0.2656718194484711,0.6229826211929321,0.10168331116437912,0.6533941030502319,0.040737733244895935,0.6126803755760193,-0.11127600818872453,0.5327898263931274,-0.19914866983890533,0.6881230473518372,-0.04734658449888229,0.6279065608978271,-1.1464009284973145,0.5324022173881531,1.393405199050903,0.4862904846668243,-0.11773255467414855,0.5015169978141785,0.2587086260318756,0.6111513376235962,-0.3771292567253113,0.6435939073562622,-0.2814533114433289,0.6647124886512756,4.264771212794314,19.88581454280975,-0.242777200217015,1.1896661520004272,1203.5087719298244,609.2388248079895,128.43259592782258,94.84128769813834,0
